open_time,Readble_Date,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,
1.62E+12,05/05/2021,53205.05,58069.82,52900,57436.11,77263.92344,1.62E+12,4327994296,2378119,38729.47502,2170539512,0
1.62E+12,06/05/2021,57436.11,58360,55200,56393.68,70181.67191,1.62E+12,3992289528,2459881,34248.89964,1949210282,0
1.62E+12,07/05/2021,56393.68,58650,55241.63,57314.75,74542.74783,1.62E+12,4239374487,2361692,36877.60257,2097609397,0
1.62E+12,08/05/2021,57315.49,59500,56900,58862.05,69709.90603,1.62E+12,4079553832,2311378,34329.69916,2009442623,0
1.62E+12,09/05/2021,58866.53,59300,56235.66,58240.84,69806.11991,1.62E+12,4043552702,2170139,34301.05046,1987959542,0
1.62E+12,10/05/2021,58240.83,59500,53400,55816.14,89586.34925,1.62E+12,5131782640,2575419,43057.97703,2468201498,0
1.62E+12,11/05/2021,55816.14,56862.43,54370,56670.02,64329.54055,1.62E+12,3583030655,1911480,30880.82834,1720075588,0
1.62E+12,12/05/2021,56670.02,58000.01,48600,49631.32,99842.78984,1.62E+12,5476115093,2676826,48299.826,2654897646,0
1.62E+12,13/05/2021,49537.15,51367.19,46000,49670.97,147332.0021,1.62E+12,7303694689,3570506,71742.00336,3558735468,0
1.62E+12,14/05/2021,49671.92,51483,48799.75,49841.45,80082.20431,1.62E+12,4015904915,2095860,37184.12886,1864162621,0
1.62E+12,15/05/2021,49844.16,50700,46555,46762.99,89437.44936,1.62E+12,4350775847,2286791,42257.91846,2056302845,0
1.62E+12,16/05/2021,46762.99,49795.89,43825.39,46431.5,114269.8128,1.62E+12,5367497608,2661295,53797.59088,2528671396,0
1.62E+12,17/05/2021,46426.83,46686,42001,43538.04,166657.1727,1.62E+12,7346755532,3216821,80610.14658,3555755756,0
1.62E+12,18/05/2021,43538.02,45799.29,42250.02,42849.78,116979.8608,1.62E+12,5146670283,2561165,55703.00041,2450848779,0
1.62E+12,19/05/2021,42849.78,43584.9,30000,36690.09,354347.2432,1.62E+12,13477694935,6331062,168271.3473,6410032517,0
1.62E+12,20/05/2021,36671.23,42451.67,34850,40526.64,203017.5969,1.62E+12,8019897067,4269898,100167.1264,3959645913,0
1.62E+12,21/05/2021,40525.39,42200,33488,37252.01,202100.8883,1.62E+12,7713346610,3993336,94002.43141,3591749387,0
1.62E+12,22/05/2021,37263.35,38829,35200.62,37449.73,126542.2437,1.62E+12,4730567648,2716691,63310.45201,2367081501,0
1.62E+12,23/05/2021,37458.51,38270.64,31111.01,34655.25,217136.0466,1.62E+12,7431242463,4082004,104637.6594,3584259320,0
1.62E+12,24/05/2021,34681.44,39920,34031,38796.29,161630.894,1.62E+12,5996773032,3510578,81584.82531,3031032099,0
1.62E+12,25/05/2021,38810.99,39791.77,36419.62,38324.72,111996.2284,1.62E+12,4253519579,2508310,54153.53681,2057463610,0
1.62E+12,26/05/2021,38324.72,40841,37800.44,39241.91,104780.7734,1.62E+12,4113717505,2432319,50485.07699,1983423342,0
1.62E+12,27/05/2021,39241.92,40411.14,37134.27,38529.98,86547.15879,1.62E+12,3361413526,2102182,42256.0128,1641681554,0
1.62E+12,28/05/2021,38529.99,38877.83,34684,35663.49,135377.6297,1.62E+12,4926260942,2659178,64327.28185,2341060689,0
1.62E+12,29/05/2021,35661.79,37338.58,33632.76,34605.15,112663.0927,1.62E+12,3949843335,2169643,54284.19965,1904345669,0
1.62E+12,30/05/2021,34605.15,36488,33379,35641.27,73535.38697,1.62E+12,2601994948,1559892,37406.8139,1324617923,0
1.62E+12,31/05/2021,35641.26,37499,34153.84,37253.81,94160.73529,1.62E+12,3406047735,1896359,46337.9325,1677796724,0
1.62E+12,01/06/2021,37253.82,37894.81,35666,36693.09,81234.66377,1.62E+12,2973928300,1760417,40291.83485,1475008291,0
1.62E+12,02/06/2021,36694.85,38225,35920,37568.68,67587.3725,1.62E+12,2523462576,1530915,34328.49629,1281854475,0
1.62E+12,03/06/2021,37568.68,39476,37170,39246.79,75889.10601,1.62E+12,2930945326,1949658,38664.29785,1493504668,0
1.62E+12,04/06/2021,39246.78,39289.07,35555.15,36829,91317.79925,1.62E+12,3379399755,1926311,43105.97173,1595098153,0
1.62E+12,05/06/2021,36829.15,37925,34800,35513.2,70459.62149,1.62E+12,2560547117,1463754,34397.77436,1249708171,0
1.62E+12,06/06/2021,35516.07,36480,35222,35796.31,47650.20664,1.62E+12,1711857075,993430,23661.26064,850204250.8,0
1.62E+12,07/06/2021,35796.31,36900,33300,33552.79,77574.95257,1.62E+12,2755673602,1532260,36431.56059,1295757612,0
1.62E+12,08/06/2021,33556.96,34068.01,31000,33380.81,123251.189,1.62E+12,4030784325,2074885,60095.9902,1966354848,0
1.62E+12,09/06/2021,33380.8,37534.79,32396.82,37388.05,136607.5975,1.62E+12,4794741674,2601479,68790.28927,2415789675,0
1.62E+12,10/06/2021,37388.05,38491,35782,36675.72,109527.2849,1.62E+12,4062957162,2231430,53639.42402,1990486079,0
1.62E+12,11/06/2021,36677.83,37680.4,35936.77,37331.98,78466.0053,1.62E+12,2903043643,1727645,39406.71922,1458619433,0
1.62E+12,12/06/2021,37331.98,37463.63,34600.36,35546.11,87717.54999,1.62E+12,3132387327,1719650,42571.20531,1520432734,0
1.62E+12,13/06/2021,35546.12,39380,34757,39020.57,86921.02556,1.62E+12,3208991522,1894103,45675.27362,1688611358,0
1.62E+12,14/06/2021,39020.56,41064.05,38730,40516.29,108522.3919,1.62E+12,4320307647,2185089,53645.90874,2135285913,0
1.62E+12,15/06/2021,40516.28,41330,39506.4,40144.04,80679.62284,1.62E+12,3247746714,1931890,39428.82973,1587381566,0
1.62E+12,16/06/2021,40143.8,40527.14,38116.01,38349.01,87771.97694,1.62E+12,3450556042,2134897,42137.24225,1657135675,0
1.62E+12,17/06/2021,38349,39559.88,37365,38092.97,79541.30712,1.62E+12,3065622530,1620210,37936.81267,1462729677,0
1.62E+12,18/06/2021,38092.97,38202.84,35129.29,35819.84,95228.04294,1.62E+12,3507868126,1809253,44824.43657,1651613641,0
1.62E+12,19/06/2021,35820.48,36457,34803.52,35483.72,68712.44946,1.62E+12,2453817535,1212278,33788.29335,1207082482,0
1.62E+12,20/06/2021,35483.72,36137.72,33336,35600.16,89878.17085,1.62E+12,3124634337,1691871,44194.06739,1537385055,0
1.62E+12,21/06/2021,35600.17,35750,31251.23,31608.93,168778.8732,1.62E+12,5545926078,2688993,81297.46975,2671033140,0
1.62E+12,22/06/2021,31614.12,33298.78,28805,32509.56,204208.1798,1.62E+12,6406159197,3113977,99149.18227,3115465363,0
1.62E+12,23/06/2021,32509.56,34881,31683,33678.07,126966.1006,1.62E+12,4282250434,2026228,63340.03314,2136458766,0
1.62E+12,24/06/2021,33675.07,35298,32286.57,34663.09,86625.80426,1.62E+12,2925373222,1531230,43994.7083,1486960778,0
1.62E+12,25/06/2021,34663.08,35500,31275,31584.45,116061.1304,1.62E+12,3846120543,2094932,55656.15625,1846078278,0
1.62E+12,26/06/2021,31576.09,32730,30151,32283.65,107820.3753,1.62E+12,3376415452,1814051,52978.15926,1659918820,0
1.62E+12,27/06/2021,32283.65,34749,31973.45,34700.34,96613.24421,1.62E+12,3199980158,1799875,48772.52918,1616348030,0
1.62E+12,28/06/2021,34702.49,35297.71,33862.72,34494.89,82222.26782,1.62E+12,2837122780,1868627,40552.29218,1399861431,0
1.62E+12,29/06/2021,34494.89,36600,34225.43,35911.73,90788.79622,1.63E+12,3233947792,1673802,45376.58763,1616093005,0
1.63E+12,30/06/2021,35911.72,36100,34017.55,35045,77152.19763,1.63E+12,2688939291,1301036,37035.76967,1290873346,0
1.63E+12,01/07/2021,35045,35057.57,32711,33504.69,71708.26611,1.63E+12,2410809595,1240681,34986.05502,1176002217,0
1.63E+12,02/07/2021,33502.33,33977.04,32699,33786.55,56172.18138,1.63E+12,1870193042,1176457,27271.65801,908203511.3,0
1.63E+12,03/07/2021,33786.54,34945.61,33316.73,34669.13,43044.57864,1.63E+12,1478423024,1078278,21331.87505,732586226.5,0
1.63E+12,04/07/2021,34669.12,35967.85,34357.15,35286.51,43703.47579,1.63E+12,1544458212,1164970,21180.33507,748187394.2,0
1.63E+12,05/07/2021,35288.13,35293.78,33125.55,33690.14,64123.87425,1.63E+12,2183406257,1109367,31489.85537,1071967415,0
1.63E+12,06/07/2021,33690.15,35118.88,33532,34220.01,58210.59635,1.63E+12,1991691101,1184687,27801.95449,951269024,0
1.63E+12,07/07/2021,34220.02,35059.09,33777.77,33862.12,53807.52168,1.63E+12,1857658028,1041416,27294.92393,941984588,0
1.63E+12,08/07/2021,33862.11,33929.64,32077,32875.71,70136.48032,1.63E+12,2304973020,1257892,35104.65523,1152928340,0
1.63E+12,09/07/2021,32875.71,34100,32261.07,33815.81,47153.9399,1.63E+12,1562958239,1236351,23660.0686,784288611.1,0
1.63E+12,10/07/2021,33815.81,34262,33004.78,33502.87,34761.17547,1.63E+12,1171790111,865508,17012.7592,573638406.5,0
1.63E+12,11/07/2021,33502.87,34666,33306.47,34258.99,31572.64745,1.63E+12,1070033013,952891,16434.53751,557336788.7,0
1.63E+12,12/07/2021,34259,34678.43,32658.34,33086.63,48181.40376,1.63E+12,1620646741,1176847,22602.90731,759877911,0
1.63E+12,13/07/2021,33086.94,33340,32202.25,32729.77,41126.36101,1.63E+12,1348583017,956053,19588.27851,642576716.6,0
1.63E+12,14/07/2021,32729.12,33114.03,31550,32820.02,46777.82348,1.63E+12,1515692075,1123129,22516.48572,730009068.1,0
1.63E+12,15/07/2021,32820.03,33185.25,31133,31880,51639.57635,1.63E+12,1652077965,1099367,24866.40579,795831015.7,0
1.63E+12,16/07/2021,31874.49,32249.18,31020,31383.87,48499.86415,1.63E+12,1538342712,1067591,23963.74457,760274744.6,0
1.63E+12,17/07/2021,31383.86,31955.92,31164.31,31520.07,34012.24213,1.63E+12,1072815966,883442,16649.05131,525240023.8,0
1.63E+12,18/07/2021,31520.07,32435,31108.97,31778.56,35923.71619,1.63E+12,1140964366,760979,17554.18265,557709781.1,0
1.63E+12,19/07/2021,31778.57,31899,30407.44,30839.65,47340.4685,1.63E+12,1470563282,846029,22709.51005,705480091.1,0
1.63E+12,20/07/2021,30839.65,31063.07,29278,29790.35,61034.04902,1.63E+12,1821230700,1062139,28424.82505,847855259.1,0
1.63E+12,21/07/2021,29790.34,32858,29482.61,32144.51,82796.26513,1.63E+12,2603140706,1415058,42584.67222,1338356406,0
1.63E+12,22/07/2021,32144.51,32591.35,31708,32287.83,46148.09243,1.63E+12,1482763545,1000742,23274.51281,747848528.9,0
1.63E+12,23/07/2021,32287.58,33650,31924.32,33634.09,50112.86363,1.63E+12,1631947003,1394786,25018.97708,815391041.2,0
1.63E+12,24/07/2021,33634.1,34500,33401.14,34258.14,47977.55014,1.63E+12,1625046258,1196914,23937.61781,810983258,0
1.63E+12,25/07/2021,34261.51,35398,33851.12,35381.02,47852.92831,1.63E+12,1646935553,1245775,24632.1493,848320775.4,0
1.63E+12,26/07/2021,35381.02,40550,35205.78,37237.6,152452.5127,1.63E+12,5832475057,3330102,77191.34608,2953296773,0
1.63E+12,27/07/2021,37241.33,39542.61,36383,39457.87,88397.26702,1.63E+12,3335658262,1938478,45137.30344,1703810516,0
1.63E+12,28/07/2021,39456.61,40900,38772,40019.56,101344.5284,1.63E+12,4040889462,2631048,49019.13628,1954994215,0
1.63E+12,29/07/2021,40019.57,40640,39200,40016.48,53998.43928,1.63E+12,2154190697,1428738,26700.92624,1065505375,0
1.63E+12,30/07/2021,40018.49,42316.71,38313.23,42206.37,73602.78481,1.63E+12,2939833541,1797012,37730.42686,1509172746,0
1.63E+12,31/07/2021,42206.36,42448,41000.15,41461.83,44849.79101,1.63E+12,1868285511,1565380,22844.24505,951887855.6,0
1.63E+12,01/08/2021,41461.84,42599,39422.01,39845.44,53953.18633,1.63E+12,2227567271,1603964,25796.7538,1066579609,0
1.63E+12,02/08/2021,39850.27,40480.01,38690,39147.82,50837.35195,1.63E+12,2010928004,1162878,24558.00534,971596720.9,0
1.63E+12,03/08/2021,39146.86,39780,37642.03,38207.05,57117.43585,1.63E+12,2195360659,1379871,27683.4666,1064118782,0
1.63E+12,04/08/2021,38207.04,39969.66,37508.56,39723.18,52329.35243,1.63E+12,2028792778,1220555,26804.21117,1039347052,0
1.63E+12,05/08/2021,39723.17,41350,37332.7,40862.46,84343.75562,1.63E+12,3314527738,1913281,41673.12908,1638359890,0
1.63E+12,06/08/2021,40862.46,43392.43,39853.86,42836.87,75753.94135,1.63E+12,3148022460,2223356,38278.00476,1591634314,0
1.63E+12,07/08/2021,42836.87,44700,42446.41,44572.54,73396.74081,1.63E+12,3197407326,2258213,37355.62385,1627865924,0
1.63E+12,08/08/2021,44572.54,45310,43261,43794.37,69329.0927,1.63E+12,3074924735,1857112,34099.15066,1512451140,0
1.63E+12,09/08/2021,43794.36,46454.15,42779,46253.4,74587.88485,1.63E+12,3362870286,2130595,38464.60543,1735618667,0
1.63E+12,10/08/2021,46248.87,46700,44589.46,45584.99,53814.64342,1.63E+12,2452485824,1951330,26592.36931,1212338435,0
1.63E+12,11/08/2021,45585,46743.47,45341.14,45511,52734.90198,1.63E+12,2432788770,1862925,27064.39384,1248929299,0
1.63E+12,12/08/2021,45510.67,46218.12,43770,44399,55266.10878,1.63E+12,2478758525,1623329,26765.08804,1200329051,0
1.63E+12,13/08/2021,44400.06,47886,44217.39,47800,48239.37043,1.63E+12,2239435701,1804716,25367.98824,1177391788,0
1.63E+12,14/08/2021,47799.99,48144,45971.03,47068.51,46114.35902,1.63E+12,2166461459,1849556,22999.52852,1080741766,0
1.63E+12,15/08/2021,47068.5,47372.27,45500,46973.82,42110.71133,1.63E+12,1950753713,1580122,21129.91978,979120004.2,0
1.63E+12,16/08/2021,46973.82,48053.83,45660,45901.29,52480.57401,1.63E+12,2462127630,1655378,25847.87244,1213162182,0
1.63E+12,17/08/2021,45901.3,47160,44376,44695.95,57039.34163,1.63E+12,2616339598,1781303,27320.26181,1253906923,0
1.63E+12,18/08/2021,44695.95,46000,44203.28,44705.29,54099.41599,1.63E+12,2439673266,1656723,28538.22373,1286718405,0
1.63E+12,19/08/2021,44699.37,47033,43927.7,46760.62,53411.75392,1.63E+12,2416320067,1774382,27193.50515,1230827552,0
1.63E+12,20/08/2021,46760.62,49382.99,46622.99,49322.47,56850.35223,1.63E+12,2721131744,1950404,29725.88511,1422944576,0
1.63E+12,21/08/2021,49322.47,49757.04,48222,48821.87,46745.13658,1.63E+12,2290966131,2069725,23119.67379,1133342368,0
1.63E+12,22/08/2021,48821.88,49500,48050,49239.22,37007.8878,1.63E+12,1807169840,1610192,18587.87755,907708162.1,0
1.63E+12,23/08/2021,49239.22,50500,49029,49488.85,52462.54195,1.63E+12,2616721364,2143309,26218.97512,1307817635,0
1.63E+12,24/08/2021,49488.85,49860,47600,47674.01,51014.59475,1.63E+12,2486079316,1692896,24702.92344,1203899650,0
1.63E+12,25/08/2021,47674.01,49264.3,47126.28,48973.32,44655.83034,1.63E+12,2149442272,1559186,21796.87767,1049712097,0
1.63E+12,26/08/2021,48973.32,49352.84,46250,46843.87,49371.27777,1.63E+12,2333900030,1532753,23686.5635,1120008932,0
1.63E+12,27/08/2021,46843.86,49149.93,46348,49069.9,42068.10497,1.63E+12,2007071230,1320503,21727.05079,1036769756,0
1.63E+12,28/08/2021,49069.9,49299,48346.88,48895.35,26681.06379,1.63E+12,1303966036,793012,13895.76368,679193791.6,0
1.63E+12,29/08/2021,48895.35,49632.27,47762.54,48767.83,32652.28347,1.63E+12,1588661416,1193046,16157.0431,786599088.7,0
1.63E+12,30/08/2021,48767.84,48888.61,46853,46982.91,40288.35083,1.63E+12,1932344431,1204012,19637.84056,942218565,0
1.63E+12,31/08/2021,46982.91,48246.11,46700,47100.89,48645.52737,1.63E+12,2303799571,1300400,24426.21235,1156878831,0
1.63E+12,01/09/2021,47100.89,49156,46512,48810.52,49904.65528,1.63E+12,2386074445,1280384,25102.36864,1200480555,0
1.63E+12,02/09/2021,48810.51,50450.13,48584.06,49246.64,54410.77054,1.63E+12,2704192315,1549849,28351.80723,1409412062,0
1.63E+12,03/09/2021,49246.63,51000,48316.84,49999.14,59025.64416,1.63E+12,2949574478,1645163,29625.44338,1481238133,0
1.63E+12,04/09/2021,49998,50535.69,49370,49915.64,34664.65959,1.63E+12,1733527136,1225830,16739.70385,837225473.7,0
1.63E+12,05/09/2021,49917.54,51900,49450,51756.88,40544.83587,1.63E+12,2049212026,1417660,21557.23586,1090239907,0
1.63E+12,06/09/2021,51756.88,52780,50969.33,52663.9,49249.66708,1.63E+12,2549290983,1678015,24620.35253,1274643404,0
1.63E+12,07/09/2021,52666.2,52920,42843.05,46863.73,123048.8027,1.63E+12,6004105773,3321711,57935.60198,2832268574,0
1.63E+12,08/09/2021,46868.57,47340.99,44412.02,46048.31,65069.3152,1.63E+12,3000605794,1796101,31796.7476,1466544608,0
1.63E+12,09/09/2021,46048.31,47399.97,45513.08,46395.14,50651.66002,1.63E+12,2351862984,1567586,24183.38803,1122994691,0
1.63E+12,10/09/2021,46395.14,47033,44132.29,44850.91,49048.26618,1.63E+12,2243698626,1569941,24358.59799,1114490734,0
1.63E+12,11/09/2021,44842.2,45987.93,44722.22,45173.69,30440.4081,1.63E+12,1380370764,1060890,14804.3426,671123069.6,0
1.63E+12,12/09/2021,45173.68,46460,44742.06,46025.24,32094.28052,1.63E+12,1464780920,1179808,15735.45104,718436012.8,0
1.63E+12,13/09/2021,46025.23,46880,43370,44940.73,65429.15056,1.63E+12,2930668118,1703512,32041.05972,1435586959,0
1.63E+12,14/09/2021,44940.72,47250,44594.44,47111.52,44855.85099,1.63E+12,2072259519,1210258,22182.46649,1025156548,0
1.63E+12,15/09/2021,47103.28,48500,46682.32,48121.41,43204.71174,1.63E+12,2056996399,1176050,20903.53535,995198313.7,0
1.63E+12,16/09/2021,48121.4,48557,47021.1,47737.82,40725.08895,1.63E+12,1948447233,1176129,19907.79151,952502982.8,0
1.63E+12,17/09/2021,47737.81,48150,46699.56,47299.98,34461.92776,1.63E+12,1637122049,1033968,16599.46162,788563444.4,0
1.63E+12,18/09/2021,47299.98,48843.2,47035.56,48292.74,30906.47038,1.63E+12,1491461628,976346,15219.90487,734476256.1,0
1.63E+12,19/09/2021,48292.75,48372.83,46829.18,47241.75,29847.24349,1.63E+12,1421642879,909785,14346.79979,683249734.1,0
1.63E+12,20/09/2021,47241.75,47347.25,42500,43015.62,78003.52444,1.63E+12,3457139274,1842231,36108.36295,1600107749,0
1.63E+12,21/09/2021,43016.64,43639,39600,40734.38,84534.08049,1.63E+12,3551997787,1820721,38942.74356,1637800329,0
1.63E+12,22/09/2021,40734.09,44000.55,40565.39,43543.61,58349.05542,1.63E+12,2482639472,1304011,29321.5066,1248027083,0
1.63E+12,23/09/2021,43546.37,44978,43069.09,44865.26,48699.57655,1.63E+12,2147211305,1196106,24503.00365,1080404500,0
1.63E+12,24/09/2021,44865.26,45200,40675,42810.57,84113.42629,1.63E+12,3596718231,1819744,41952.77658,1794510964,0
1.63E+12,25/09/2021,42810.58,42966.84,41646.28,42670.64,33594.57189,1.63E+12,1428238748,949787,16555.7295,703947971.4,0
1.63E+12,26/09/2021,42670.63,43950,40750,43160.9,49879.99765,1.63E+12,2124657079,1374145,24762.74447,1055225792,0
1.63E+12,27/09/2021,43160.9,44350,42098,42147.35,39776.84383,1.63E+12,1728912300,1001487,19307.85346,839585982.4,0
1.63E+12,28/09/2021,42147.35,42787.38,40888,41026.54,43372.2624,1.63E+12,1816305388,1045389,20710.0903,867306872.2,0
1.63E+12,29/09/2021,41025.01,42590,40753.88,41524.28,33511.53487,1.63E+12,1399625476,884909,16338.4266,682466342.8,0
1.63E+12,30/09/2021,41524.29,44141.37,41410.17,43824.1,46381.22781,1.63E+12,2005486004,1197815,23348.93974,1009687948,0
1.63E+12,01/10/2021,43820.01,48495,43283.03,48141.61,66244.87492,1.63E+12,3076094887,1771237,34156.88321,1585411525,0
1.63E+12,02/10/2021,48141.6,48336.59,47430.18,47634.9,30508.98131,1.63E+12,1459064881,996116,15180.50362,726007609.2,0
1.63E+12,03/10/2021,47634.89,49228.08,47088,48200.01,30825.05601,1.63E+12,1482764462,1114294,15426.81514,742443046.4,0
1.63E+12,04/10/2021,48200.01,49536.12,46891,49224.94,46796.49372,1.63E+12,2258464361,1437692,23032.4914,1112232801,0
1.63E+12,05/10/2021,49224.93,51886.3,49022.4,51471.99,52125.66793,1.63E+12,2618101829,1641651,26687.41046,1341045873,0
1.63E+12,06/10/2021,51471.99,55750,50382.41,55315,79877.54518,1.63E+12,4236927265,2443126,40664.02752,2158326114,0
1.63E+12,07/10/2021,55315,55332.31,53357,53785.22,54917.37766,1.63E+12,2983143121,1703147,26485.89849,1438826617,0
1.63E+12,08/10/2021,53785.22,56100,53617.61,53951.43,46160.25785,1.63E+12,2522087625,1548832,22643.19334,1237799957,0
1.63E+12,09/10/2021,53955.67,55489,53661.67,54949.72,55177.08013,1.63E+12,3024862791,1609483,27686.74749,1518044340,0
1.63E+12,10/10/2021,54949.72,56561.31,54080,54659,89237.83613,1.63E+12,4923958325,2427176,44656.91575,2464422247,0
1.63E+12,11/10/2021,54659.01,57839.04,54415.06,57471.35,52933.16575,1.63E+12,2994673618,1690409,26858.82901,1519825843,0
1.63E+12,12/10/2021,57471.35,57680,53879,55996.93,53471.2855,1.63E+12,3017210683,1554412,26157.44247,1477084243,0
1.63E+12,13/10/2021,55996.91,57777,54167.19,57367,55808.44492,1.63E+12,3123307687,1610489,27985.13207,1566812326,0
1.63E+12,14/10/2021,57370.83,58532.54,56818.05,57347.94,43053.33678,1.63E+12,2481915792,1372048,21940.26498,1265138477,0
1.63E+12,15/10/2021,57347.94,62933,56850,61672.42,82512.90802,1.63E+12,4959389369,2649137,43913.67633,2638969874,0
1.63E+12,16/10/2021,61672.42,62378.42,60150,60875.57,35467.88096,1.63E+12,2173374059,1360379,17286.46284,1059536458,0
1.63E+12,17/10/2021,60875.57,61718.39,58963,61528.33,39099.24124,1.63E+12,2371696295,1331655,19289.94298,1170524005,0
1.63E+12,18/10/2021,61528.32,62695.78,59844.45,62009.84,51798.44844,1.63E+12,3195091233,1629184,25859.08539,1595447836,0
1.63E+12,19/10/2021,62005.6,64486,61322.22,64280.59,53628.10774,1.63E+12,3370863940,1755708,27436.54548,1724665980,0
1.63E+12,20/10/2021,64280.59,67000,63481.4,66001.41,51428.93486,1.63E+12,3362878816,1823286,27623.99053,1806653765,0
1.63E+12,21/10/2021,66001.4,66639.74,62000,62193.15,68538.64537,1.63E+12,4407757971,2181665,32008.51421,2060110974,0
1.63E+12,22/10/2021,62193.15,63732.39,60000,60688.22,52119.35886,1.63E+12,3229377744,1555280,25440.69118,1576807744,0
1.63E+12,23/10/2021,60688.23,61747.64,59562.15,61286.75,27626.93678,1.64E+12,1686121722,982103,13352.56908,815306581.3,0
1.64E+12,24/10/2021,61286.75,61500,59510.63,60852.22,31226.57676,1.64E+12,1889694559,1052085,15682.1686,949151331.9,0
